Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      3647;1961-1990;        43;      49.1;      51.3;      52.2;        75;     102.6;     110.4;      92.6;      91.1;      69.1;        59;      68.8;      49.3;     870.5;
      3648;1961-1990;        43;      65.1;      40.9;      48.5;        46;      53.2;      57.8;      76.2;      70.8;      72.4;      70.1;      84.8;      67.8;     753.6;
      3649;1961-1990;        43;      50.3;      39.2;      43.6;      48.8;      61.9;      73.6;      60.9;      61.9;      47.6;      41.4;      52.5;      58.7;     640.4;
      3650;1961-1990;        43;      55.7;      42.3;      49.3;      53.3;      69.1;      83.3;      70.4;      69.5;      49.8;      44.3;      57.6;      65.2;     709.9;
      3652;1961-1990;        43;      69.3;      40.2;      53.7;      52.8;      58.8;      76.8;      78.4;      68.8;      80.4;      78.1;      84.9;      84.6;     826.8;
      3654;1961-1990;        43;      44.1;      31.6;      39.9;      39.8;      51.1;      70.1;      59.5;      56.1;      49.7;        41;      49.5;      51.7;     584.2;
      3655;1961-1990;        43;      66.9;      41.6;      51.4;      46.5;      52.3;      63.3;      84.2;      71.7;      71.4;      77.5;      84.7;      70.1;     781.6;
      3656;1961-1990;        43;      78.9;      56.1;      66.9;      56.7;      66.4;      78.6;      77.8;      68.2;      64.6;      60.5;      78.2;      92.3;     845.1;
      3659;1961-1990;        43;      71.8;      60.4;      69.5;      64.4;      73.6;      79.4;      81.4;      82.5;      64.4;      66.3;      78.1;      79.8;     871.6;
      3660;1961-1990;        43;        60;        52;        59;        55;        65;        72;        72;        69;        57;        57;        68;        68;       754;
      3662;1961-1990;        43;      44.4;      36.8;      43.8;      45.9;      67.8;      72.7;      70.8;      70.1;      46.3;      43.1;      43.1;      48.1;     632.9;
      3663;1961-1990;        46;      43.4;      39.4;      44.3;      47.4;      63.3;      74.5;      68.2;      63.8;      49.6;      42.4;      44.4;      49.3;       630;
      3664;1961-1990;        46;      43.4;      38.7;        44;      46.1;      64.3;      75.4;      68.2;      67.7;      47.7;        43;      43.8;      49.2;     631.7;
      3665;1961-1990;        43;      49.9;        44;      50.1;      51.7;        73;      85.2;      74.2;      73.2;      55.4;      48.5;      48.9;      55.8;     709.8;
      3666;1961-1990;        43;      55.1;      45.6;      53.2;      55.3;      74.4;      88.9;      78.2;      74.3;      58.4;      49.8;      53.4;      57.5;     744.1;
      3667;1961-1990;        43;      52.3;        45;      52.7;      56.7;      74.7;      81.9;      78.6;      68.4;      57.6;      48.5;      52.6;      59.3;     728.3;
      3668;1961-1990;        43;      45.2;      39.2;      45.8;      47.5;      64.3;      74.6;      68.6;      66.6;      51.1;      44.9;      44.2;      52.1;     644.2;
      3669;1961-1990;        46;        49;      42.3;      49.3;        52;      70.3;        83;      73.5;      70.6;      53.5;      46.5;      48.5;      55.6;       694;
      3670;1961-1990;        43;      46.8;      42.2;        48;      52.2;      71.5;      72.3;      66.8;      63.5;      49.7;      43.5;      46.7;      51.8;       655;
      3671;1961-1990;        43;      49.2;        47;      50.8;        72;      89.4;      99.2;      82.1;        87;      62.6;        53;      61.9;      55.2;     809.3;
      3672;1961-1990;        43;      47.8;      46.1;      45.9;      58.1;      80.9;      91.5;      71.9;      74.4;      50.2;      45.6;      57.9;      52.6;     722.7;
      3673;1961-1990;        43;      56.7;        36;      49.8;      43.5;      46.9;      59.7;      65.4;      62.2;      60.2;        54;      65.7;      62.5;     662.7;
      3674;1961-1990;        43;      35.9;      33.1;        37;      42.1;      49.6;      62.8;      48.7;        60;      38.2;      34.4;      40.4;      44.2;     526.5;
      3675;1961-1990;        43;      41.5;        38;      40.8;      46.2;      65.2;      61.6;      63.7;      63.1;        48;      46.6;        55;      50.6;     620.2;
      3676;1961-1990;        43;      69.9;        58;      78.9;      77.1;      89.7;       105;        93;      84.8;      68.7;      68.1;      77.9;      81.7;     952.7;
      3677;1961-1990;        43;      84.8;      77.4;      88.9;     101.5;     140.1;       196;     204.7;     182.7;     118.8;      90.6;      98.9;      86.4;    1470.8;
      3678;1961-1990;        43;        91;      81.5;      92.8;     113.9;     146.9;     200.2;     201.6;       191;       119;      90.2;      96.9;        98;      1523;
      3679;1961-1990;        43;      82.6;      64.1;      72.5;      96.9;     124.4;     168.8;     172.5;       170;      99.5;      75.3;      87.7;      84.4;    1298.6;
      3680;1961-1990;        43;      53.4;      44.8;      51.8;      57.9;        68;      75.6;        66;      60.2;      52.1;      53.9;      63.7;      65.3;     712.8;
      3681;1961-1990;        45;        65;      54.2;      62.7;      62.9;      68.3;      85.9;      68.2;      64.4;      56.7;      58.1;        73;      81.4;     800.7;
      3682;1961-1990;        43;      58.9;      52.9;      57.1;      62.7;      92.3;     117.7;       105;     118.1;      73.1;      55.8;        65;        64;     922.5;
      3683;1961-1990;        43;      58.2;      51.8;      54.7;        64;      73.3;      80.2;      88.8;      82.9;      61.9;        55;        57;      71.7;     799.6;
      3684;1961-1990;        43;      38.8;        34;      43.7;      44.1;      52.4;      63.1;      54.3;      58.5;      40.7;        36;      43.2;      47.7;     556.5;
      3685;1961-1990;        43;      45.2;      44.5;      44.7;      52.4;      62.3;      77.4;      56.5;      62.6;      50.3;      46.5;      49.7;      51.1;     643.3;
      3686;1961-1990;        43;      80.9;      58.3;      68.4;      59.6;      67.1;      71.4;      67.3;        67;      55.2;      65.8;      80.2;      98.6;     839.7;
      3687;1961-1990;        45;      42.6;      38.6;      37.9;        53;      69.5;      92.1;      85.6;      78.9;      59.8;      44.7;        51;      45.7;     699.4;
      3688;1961-1990;        46;      68.3;        57;      60.1;      56.6;      70.6;        88;      88.8;      83.6;      64.4;      58.3;      63.9;      79.9;     839.3;
      3689;1961-1990;        43;      82.6;      75.2;      80.4;     104.6;     123.5;     163.3;       140;     150.1;     104.4;      76.2;      91.2;      89.2;    1280.6;
      3690;1961-1990;        45;     120.5;     104.5;     108.6;     118.6;     146.5;     149.2;     118.1;     120.1;     100.9;      99.8;     128.7;     132.3;    1447.8;
      3691;1961-1990;        43;      71.8;        53;        68;      54.9;        73;      85.4;      79.1;      68.6;      69.7;      60.9;      73.9;      79.4;     837.7;
      3692;1961-1990;        43;      65.5;      44.3;      59.3;      57.3;        72;      79.5;      75.2;      65.1;      61.1;        57;      74.8;      73.3;     784.4;
      3693;1961-1990;        43;      50.4;        44;      44.3;      54.2;      73.6;      92.4;      76.9;      85.2;      56.7;      48.6;      55.1;      54.8;     736.3;
      3694;1961-1990;        43;      92.4;      83.6;     103.7;      87.4;      95.7;     115.9;      86.7;      96.4;        89;      84.9;       106;     123.1;    1164.8;
      3695;1961-1990;        43;     114.4;        96;     114.8;      99.5;     100.6;     119.3;      92.2;      97.9;      90.8;      89.6;     120.3;     146.9;    1282.3;
      3696;1961-1990;        43;      80.3;      73.7;      74.5;      94.1;     120.7;     135.6;     102.4;     101.3;      91.1;      82.7;      98.4;      91.7;    1146.4;
      3697;1961-1990;        46;      70.1;      61.5;      62.4;      73.1;        92;     105.8;      83.9;      85.2;      62.4;      61.2;      74.1;      72.3;       904;
      3698;1961-1990;        43;      56.4;      45.6;      50.9;      56.1;      69.6;      82.3;        67;      79.7;      55.2;      55.7;      58.9;      70.8;       748;
      3700;1961-1990;        43;      94.8;      74.3;      82.6;      81.2;      87.4;      93.5;      82.2;        93;      68.6;      76.8;     102.4;     121.2;    1058.1;
      3701;1961-1990;        43;      53.4;      47.8;      54.6;      59.6;      69.4;        77;      59.9;      78.3;      60.2;      50.8;      59.1;      76.9;       747;
      3703;1961-1990;        43;        58;      53.6;      67.1;      64.3;      75.6;      86.4;      75.1;      69.9;      56.6;      59.7;      68.9;      75.8;     810.9;
      3704;1961-1990;        45;        91;      79.4;      79.3;        79;      97.5;      99.3;      81.9;      90.6;        71;      65.1;      93.3;      88.3;    1015.7;
      3705;1961-1990;        46;        90;      79.3;      79.5;      78.6;      93.9;      98.2;      78.7;        87;      66.2;      67.4;      90.8;      90.8;    1000.4;
      3706;1961-1990;        43;      64.4;      40.3;      50.6;      46.7;      56.6;      68.2;      85.8;      75.4;      76.4;      75.4;      85.8;      75.6;     801.3;
      3707;1961-1990;        43;      79.2;      68.3;        74;      71.9;      96.7;     116.7;     110.9;     114.1;      70.3;      65.8;      75.6;      91.7;    1035.1;
      3708;1961-1990;        43;      54.4;      55.2;      57.2;      63.5;      78.6;      83.8;      78.1;      71.9;      55.3;        61;      67.1;      67.8;       794;
      3709;1961-1990;        43;      31.1;      30.3;        37;      54.6;      65.3;      72.6;      58.4;      69.2;      44.2;      38.7;      37.7;      39.6;     578.7;
      3710;1961-1990;        43;        54;      53.6;      59.8;      77.6;     106.2;     138.1;     122.7;     137.4;      85.9;      57.3;      65.8;      57.7;    1016.2;
      3711;1961-1990;        43;      65.2;      61.8;      67.3;      96.9;     133.5;     162.9;     154.2;     148.4;      96.5;      74.5;        84;      72.9;    1218.3;
      3712;1961-1990;        43;     105.1;       103;     101.1;      84.9;      80.7;      80.9;      58.3;      67.1;      83.9;     100.8;     132.9;     149.1;      1148;
      3713;1961-1990;        43;      92.7;      83.6;        82;      86.5;      99.7;     109.8;      82.5;        86;      65.3;      67.1;     101.8;        99;      1056;
      3714;1961-1990;        43;     161.7;     144.5;     144.2;     153.7;     182.3;     218.4;     204.8;     214.1;     146.6;     129.3;     158.1;     149.4;    2007.1;
      3716;1961-1990;        43;     136.8;     119.1;     142.1;     154.5;     164.9;       160;     134.3;     148.4;     117.4;       121;     149.9;     151.8;    1700.1;
      3717;1961-1990;        43;       172;     136.7;     162.3;     146.4;     158.4;     155.2;     139.3;     147.4;     110.5;     129.8;     176.3;     180.1;    1814.3;
      3718;1961-1990;        46;     140.4;     114.9;     132.8;     132.8;     146.1;     145.3;     126.6;     134.1;     101.4;       115;     149.4;     146.4;    1585.1;
      3719;1961-1990;        43;     139.2;     106.1;     121.4;     123.5;     141.7;     133.7;     133.5;     133.8;      93.6;     107.2;     144.7;     141.3;      1520;
      3720;1961-1990;        43;      71.1;      67.3;      73.4;      85.8;     124.7;     157.2;     132.8;     138.4;      81.8;        71;      78.9;      74.3;    1156.8;
      3721;1961-1990;        43;      58.2;        45;      55.2;      60.7;      67.9;      83.9;      70.7;      59.4;        50;      51.4;        60;      68.4;       731;
      3722;1961-1990;        46;      49.8;      46.3;      49.4;      66.3;      98.5;     115.8;     104.3;       109;      76.9;      53.8;      58.5;      53.5;     882.2;
      3723;1961-1990;        43;      48.7;      45.4;      44.8;        46;      65.7;      83.1;      79.6;      80.4;      59.4;        48;      54.4;      55.1;     710.8;
      3724;1961-1990;        43;      87.8;      70.7;      82.3;      79.4;      84.9;     111.1;      81.9;        85;        74;      73.8;        90;       106;    1026.8;
      3725;1961-1990;        43;      70.4;      58.8;      64.5;        61;      64.3;      69.1;      57.9;      75.8;      52.4;      59.3;      62.8;      84.9;     781.2;
      3726;1961-1990;        43;      38.7;      33.5;      43.8;      44.9;        55;      64.8;      57.9;      60.6;      39.3;      35.5;      46.4;      50.5;     570.8;
      3728;1961-1990;        43;     150.2;     140.6;     152.9;     177.8;       208;     235.9;     225.8;     225.9;     161.8;     132.4;     164.9;     166.8;      2143;
      3729;1961-1990;        45;     117.7;     107.6;     116.6;     143.9;     173.3;     206.3;       204;     197.5;     138.9;       109;     131.5;     124.9;    1771.1;
